GPS_XSS_X,GPS_XSS_Y,ndvi,roads,pop,dem,slp,asp,sea,lc,avgt,mdr,maxt,mint,prec,seas,bf,mg,rb,ag,op,ir,of,shorebirds,n,hr_per_house,sampled_per_house,link
472187.6853,651466.0026,0.659357283,6109.964705,0.745200753,683.2334092,17.53241255,215.207608,63368.35487,7.330424941,24.4374133,9.929863747,30.61006048,18.21784347,2290.521706,16.95368622,944.5327504,59578.88314,6253.547551,66341.78486,36.97648833,6237.704424,26.42259252,0,1,0,6,1
482187.6853,639466.0026,0.812733264,20254.82324,0.745200753,605.5151569,21.35061046,271.3612051,78655.05813,6.476084158,25.04390018,9.999516371,31.25025117,18.8490068,2372.885781,16.45136332,124.2184148,70919.02743,20446.17923,78242.13073,77.21686972,20432.85926,63.55171194,0,1,0,6,1
530187.6853,744466.0026,0.754231847,6328.893123,0.915269565,10.63418677,6.954121216,151.5923481,109.9293244,3.699219885,27.43447823,7.037336415,31.99450876,22.88442766,2603.946251,52.75344085,112.4869549,14.49770901,3909.258652,6419.788617,1980.380799,9860.529536,6338.084944,0,1,0,6,1
486187.6853,634466.0026,0.745978748,26512.34818,0.745200753,266.4914466,19.9399855,145.2278543,84933.44055,8.310782323,26.28603098,9.981510283,32.37610302,20.1754833,2479.80612,17.34227953,1745.759855,76081.58345,26737.21724,83522.90201,183.9231946,26729.14168,11.19113225,0,1,0,6,1
472187.6853,735466.0026,0.778149918,434.5418293,1.099136695,24.387851,6.265755783,161.905193,2188.113865,5.977455823,27.37949444,7.344765664,32.11933793,22.63233779,2330.53535,50.7012014,397.2568381,711.4712161,136.6627181,253.5390913,27.26611738,3897.135617,5829.361783,0,1,0,6,1
479687.6853,680966.0026,0.699353335,143.1512244,1.540820355,188.4023543,8.534354897,179.7485555,43699.21008,6.835574461,26.51878185,9.571528004,32.4969112,20.4586854,2474.414011,27.99863044,645.9668585,29444.07374,86.22982958,36670.92412,842.0442437,8844.63879,1313.242511,0,1,0,6,1
466687.6853,697466.0026,0.837671175,963.4811156,0.521471798,608.1804098,22.43224605,138.2029539,29179.33301,8.962534768,25.33622241,8.972022323,31.04546919,19.60371401,2319.667399,27.0200786,715.5727935,19340.18948,2227.681398,22157.81849,445.1451994,1973.322284,0.962724467,0,1,0,5,1
500187.6853,712966.0026,0.796849156,2247.990445,0.521471798,306.0510283,17.54849201,200.3241462,21844.4165,9,25.92904122,8.622503824,31.49929274,20.35130772,2550.890345,42.72921217,3509.154029,10199.55585,5426.589138,14695.72107,4433.722144,5646.992999,0,0,1,0,5,1
488187.6853,683966.0026,0.724863254,146.3667609,0.756532883,193.3317657,14.92987342,138.2795375,41961.99405,6.47942367,26.5129388,9.448065754,32.448395,20.54839597,2535.191945,32.34453005,519.0196874,27349.85515,106.9182725,34899.14322,256.204245,2170.431924,137.8644433,0,1,0,5,1
516687.6853,803466.0026,0.815358779,4315.676218,0.388953745,62.89363497,2.776607162,148.2561451,6046.436399,9,27.26893325,7.366301835,32.09823732,22.4753867,2269.219316,55.99046016,4625.462178,5079.293232,4844.188938,4255.638241,3424.671997,4071.746879,0,0,1,0,5,1
454687.6853,665466.0026,0.628199688,985.1161646,0.872366577,1602.060714,11.65251889,155.4699178,40973.22541,8.573154386,18.93530622,10.35757476,25.77221772,11.98028804,2484.950038,25.54844484,1653.22223,52095.35761,13290.23763,55794.09575,1598.611829,11786.54742,36.05767054,0,1,0,5,1
472187.6853,729466.0026,0.777627468,1167.8889,1.262293749,13.53848426,3.647254787,184.5420032,670.6522061,1.983993722,27.49699683,7.343583194,32.20000076,22.77258622,2323.781636,49.86871291,306.5787149,0.480211931,1019.598465,984.0652581,1507.453154,5490.216569,4416.874374,0,1,0,7,1
481687.6853,707966.0026,0.738814646,2332.080471,0.542701172,334.9924998,17.09628688,137.4951313,17105.35044,6.400978304,26.3459337,8.470384089,31.7813827,20.91376899,2434.32076,39.50287383,407.9244206,2495.202401,2408.105595,10205.94012,67.77949037,1995.708292,712.7201744,0,1,0,7,1
449687.6853,661966.0026,0.749732876,247.3383661,0.917291729,1298.518997,20.84028636,207.9719628,39416.50112,8.758847885,21.21018991,10.10484621,27.87289236,14.51481441,2379.574967,23.39618427,4015.244251,57701.70716,13583.72152,60527.71827,313.2622247,13861.02307,3.988516757,0,1,0,7,1
501687.6853,726966.0026,0.819674948,1482.510322,0.360822439,142.6437868,12.96217965,214.353515,13434.29987,8.804440402,27.00263631,8.170373395,32.21529359,21.77814579,2651.015115,53.73138473,838.1524721,1124.467183,5849.871704,1421.998676,364.9907715,1083.143359,3.028564228,0,1,0,7,1
478687.6853,665966.0026,0.795675953,584.0256034,0.839799293,324.7524365,17.70922126,232.2886632,58664.50513,4.170095882,25.94114855,9.872517053,32.0160529,19.79602319,2444.146384,21.82043171,44.40082716,44475.11035,110.1163533,51642.84125,708.8751564,475.3260503,190.0978971,0,1,0,7,1
465187.6853,743966.0026,0.81125795,1361.414944,0.602687271,118.5633116,15.43695426,223.5089929,4435.928277,1.278780764,27.04906939,7.412437326,31.80825708,22.27152131,2256.68308,49.83289208,2.254355506,2133.371618,728.9760723,595.0643317,344.8005605,2873.987603,8618.527709,0,1,0,7,1
483687.6853,727966.0026,0.469515652,46.17813155,0.602830795,14.04913776,6.828844521,215.5531441,122.3300828,7.686583448,27.45351172,7.408332909,32.20000076,22.70000076,2451.842887,53.07091534,137.2320331,167.9643797,434.5551612,129.6520695,1441.128629,4876.517863,3258.812965,0,1,0,7,1
503687.6853,744466.0026,0.750630996,1089.554291,0.661657606,13.79825668,4.615347813,181.5865324,925.4221252,1.797674039,27.48774345,7.355603153,32.19879819,22.74284423,2621.509283,58.6022231,77.20136188,11.44040323,585.6988119,1047.331913,866.8392876,5107.983435,9391.214921,0,1,0,5,1
454687.6853,665966.0026,0.679057475,1425.97444,0.935690823,1651.761573,14.47359349,149.3614971,40680.71489,8.767325384,18.76669883,10.35105877,25.59947806,11.80888676,2485.404916,25.53891122,1207.944287,51664.19313,13684.23468,55308.12303,1181.331246,12062.13446,10.6231383,0,1,0,5,1
465187.6853,711966.0026,0.79156015,199.4407094,0.521471798,360.4590681,21.01043722,163.187106,15597.08583,8.862988495,26.10155579,8.34468068,31.4692338,20.73208413,2321.410343,34.46738057,2474.786367,6994.868726,893.6362318,8199.380041,907.4258727,1157.297892,2.055268471,0,1,0,5,1
467687.6853,633466.0026,0.47323858,18357.51162,0.745200753,634.3514221,19.89705083,144.0660906,70453.25621,9,24.6324731,10.1713939,30.92313129,18.32669539,2259.5977,15.12485281,3362.916467,78068.76996,20012.1313,84678.35849,2206.437767,19973.91167,0,0,1,0,5,1
469187.6853,770966.0026,0.514123744,590.6131516,0.182083457,35.49018337,15.0177265,156.1136534,121.2873158,3.066079037,27.39212099,7.077557703,31.99546444,22.75585731,2191.432077,55.105037,94.82703261,6.455993009,921.0862922,513.1694751,3497.568364,6373.772707,4997.995184,0,1,0,5,1
475687.6853,647466.0026,0.802393704,10516.26238,0.745200753,311.5733567,16.01827168,176.1277569,68578.20878,7.215612347,25.73597462,10.06746234,31.95345706,19.4971844,2371.912572,17.00658836,683.9624589,63141.39797,10622.44372,70181.74294,34.07622394,10587.20681,31.12461731,0,1,0,4,1
453687.6853,642966.0026,0.813022877,5362.809126,0.58181417,853.107833,18.36069193,112.5870805,53583.32946,9,23.30864463,10.56452488,30.08580492,16.52711024,2198.132988,17.13654728,1523.347252,72765.73588,11801.81691,77998.67147,3580.491505,11687.56986,0,0,1,0,4,1
453687.6853,652966.0026,0.802174407,1886.04691,0.745200753,650.1313518,22.36994629,134.862848,47735.74129,8.074048844,24.12508659,10.24230523,30.6730203,17.50363356,2194.284319,17.24809503,241.0630763,63613.33784,6535.35883,68196.66049,870.9991892,6404.802085,75.24532115,0,1,0,4,1
499687.6853,728466.0026,0.817318695,198.4209545,0.360822439,44.74711555,13.51132712,192.1957348,10985.07919,8.830341797,27.16177304,8.07278255,32.28797949,21.97760265,2650.131133,54.60930733,725.6379621,1370.53247,3641.809021,1122.564195,341.5681871,583.8371413,4.622476583,0,1,0,4,1
455187.6853,659966.0026,0.627766849,111.5634644,0.894015877,1176.355536,18.34013455,119.675033,44807.36715,8.348762721,22.01084943,10.1907221,28.56800216,15.37129649,2328.045681,20.99426418,4161.111912,56674.47989,8288.711028,61038.08475,4645.607762,8599.831925,53.93018632,0,1,0,4,1
472187.6853,744966.0026,0.75266477,355.1062672,0.691320748,50.81601522,5.29944624,168.7757789,7180.041678,5.094837341,27.28414243,7.566561338,32.09999847,22.49038639,2338.813037,52.69062003,1272.381246,1998.983701,281.0358761,233.2654439,20.57115767,1221.009782,12898.23219,0,1,0,4,1
506187.6853,719966.0026,0.787342659,1326.309183,0.360822439,176.2403258,15.70008483,187.9943953,21676.94179,9,26.69637484,8.541584271,32.1725197,21.20113001,2657.526531,50.71752884,1078.614454,6874.196425,1486.133596,9587.572267,826.6495921,1426.266425,0,0,1,0,4,1
476687.6853,658966.0026,0.832348907,3232.548827,0.745200753,563.0280852,24.88949242,190.5591042,63054.14976,7.362406218,25.49433015,9.905015159,31.6155682,19.30948232,2378.035508,19.03821368,196.1025263,51598.3266,2141.526903,58660.4205,108.4245404,2676.228987,45.23391025,0,1,0,4,1
471187.6853,652966.0026,0.741852184,5181.93391,0.745200753,861.4161381,21.35166563,144.6171732,61669.65336,8.338175712,23.77452209,9.89358428,29.91347902,17.55457537,2301.150962,17.37345498,683.4343356,58257.48792,4971.719912,64926.51691,103.8853517,4903.160957,8.840767767,0,1,0,4,1
476687.6853,768466.0026,0.738136704,207.2696506,0.388953745,36.36066265,9.241190442,179.4987674,3004.429519,5.076793951,27.43409219,7.137769976,32.05490827,22.77135192,2243.902303,57.13964532,94.15278826,899.3178619,256.910339,59.12604587,101.1515407,2840.408562,2456.975499,0,1,0,4,1
529187.6853,806466.0026,0.802004176,3526.544993,0.934929636,11.27242786,4.829203572,171.480899,982.9897571,4.833683988,27.46480534,6.972802863,32.09999847,22.88939955,2210.681052,53.74723478,328.5958083,38.22162,5101.519121,4742.009573,221.1979287,5725.661871,68.26359487,0,1,0,4,1
469687.6853,651966.0026,0.767129467,3610.246804,0.871773146,718.1221459,21.74614971,152.4055049,61080.01538,8.964069178,24.27693371,9.979254767,30.50425385,18.02333573,2287.974894,17.17313992,471.0956576,59512.48483,5700.473925,66070.8389,280.3564135,5079.767822,0.621238779,0,1,0,4,1
502187.6853,733966.0026,0.721481671,345.0543807,0.327090762,16.03506077,4.734740544,176.3388809,8054.570838,5.380044305,27.32825647,7.751745241,32.24145945,22.37180274,2678.445253,56.61718342,429.9706457,211.0361286,764.0211987,684.3146149,16.14381511,140.419855,3252.808682,0,1,0,2,1
479187.6853,706466.0026,0.687476292,3138.355853,0.521471798,277.468665,9.630750952,170.4594738,18213.11262,9.393070299,26.43081627,8.568544363,31.92821866,20.95977213,2414.897604,38.58836857,1593.51657,4353.252323,3059.587881,11186.08695,173.869919,2687.60251,1267.774618,0,1,0,2,1
463187.6853,633466.0026,0.814184712,17885.27121,0.745200753,977.9604555,20.29047622,104.2493436,66961.11348,9,22.54276933,10.23377084,28.96903376,16.02065493,2318.219613,17.83548469,7440.108666,78965.65301,19006.08145,85287.77114,803.5687161,18972.9523,0,0,1,0,1,1
500687.6853,710466.0026,0.838857949,2803.186896,0.521471798,484.3279074,21.45520905,168.1471444,23896.60837,9,25.51907379,8.735966824,31.18869849,19.85219956,2535.490026,38.82287886,5089.151661,12505.81745,7669.432138,17194.22617,5902.407156,7962.887578,0,0,1,0,4,1
483687.6853,714966.0026,0.58795758,651.809305,4.813343097,14.9646726,3.43544087,175.6104426,10980.83522,5.883940883,27.4057292,8.083661139,32.40377757,22.39415938,2525.308601,47.42132581,2782.086579,2802.454914,3801.251533,4008.918946,184.3754985,5.790430487,4457.897663,0,1,0,4,1
470187.6853,635966.0026,0.812038952,16312.32908,0.745200753,686.9535028,22.46899745,203.2570322,70938.4538,9,24.43882573,10.06921438,30.65141815,18.16343559,2272.959989,15.20047607,654.3145176,75204.4009,18751.72486,81949.93706,513.3587612,18500.44179,0,0,1,0,4,1
523687.6853,756466.0026,0.781293706,1342.563308,0.898710127,14.67627789,3.875171751,182.41586,1720.884761,2.340617371,27.45763298,7.345867736,32.19719129,22.70000076,2544.226078,55.62095704,531.5717657,3.344801656,571.3170364,1176.122509,601.1818353,4286.359205,389.5999886,0,1,0,4,1
446687.6853,656966.0026,0.712061136,2996.185283,0.745200753,898.5959275,21.86111955,180.2649619,39679.29042,9,22.71797162,10.19385782,29.40475706,16.01919465,2230.231085,19.99494119,571.7673118,63529.4705,13989.1404,66217.49864,907.1763426,14031.65015,0,0,1,0,1,1
470687.6853,769966.0026,0.648720006,448.9033736,1.001063176,53.34125968,14.88767571,188.5785931,1103.81018,4.163929313,27.39050518,7.137220948,32.00140949,22.71008256,2206.12683,55.61000479,34.08822371,373.1097218,133.6380375,256.6390483,2067.080504,4810.956307,3554.551801,0,1,0,4,1
458687.6853,728466.0026,0.817553238,5614.349249,0.701524697,361.4761524,20.37184338,269.373098,8205.73523,9,26.23320007,7.622331142,31.2032299,21.27514648,2243.162598,37.96884537,4626.881168,8923.465904,6067.981069,5381.003489,2010.38342,6153.009574,0,0,1,0,4,1
520187.6853,756466.0026,0.702969248,198.1271064,0.465605689,28.27577118,7.153139877,175.1269974,4637.141689,9.155639301,27.37462949,7.47773343,32.14748766,22.55409934,2573.057046,56.82007027,606.5285488,531.3536193,3331.110335,3555.093443,561.3645073,1281.894643,26.17080499,0,1,0,4,1
504687.6853,722966.0026,0.839178209,2591.852937,0.360822439,426.5569964,15.04064872,180.7929726,18414.5296,9,25.89702269,8.254351029,31.18633723,20.57808305,2556.012091,45.65252766,1070.162602,3823.572245,2482.866663,6313.974329,1369.278792,2574.650396,0,0,1,0,4,1
527187.6853,731966.0026,0.736636199,1031.0907,0.360822439,42.92107542,9.760025411,141.5350569,4670.174793,9.281808767,27.32887365,7.655783811,32.23090024,22.42429459,2748.633891,52.73514022,366.7068947,1092.445035,807.0686014,476.2122982,252.1065974,1332.953443,63.25137749,0,1,0,1,1
522687.6853,752466.0026,0.824253404,2102.202698,0.841414963,14.07172872,3.753577333,192.6056448,1247.455544,2.873272845,27.45758184,7.404672376,32.19807232,22.70000076,2573.424006,55.55215276,495.5035278,5.124134624,1636.030873,5237.38267,1052.683255,4186.83995,4267.510825,0,1,0,1,1
464687.6853,658466.0026,0.482515103,246.4614179,5.742630634,493.729764,5.896397058,166.8173411,53177.47929,7.498701396,25.32167263,10.12968018,31.51229936,19.08780979,2322.854393,17.73898975,1211.838948,54439.4198,1819.377478,60427.50064,1631.431751,99.93645463,278.1263139,0,1,0,1,1
517687.6853,799466.0026,0.346264258,426.1994289,0.388953745,45.42478036,4.453832162,163.9348388,5354.274029,7.917760304,27.34709624,7.387531738,32.19177524,22.54695349,2286.567808,56.32885019,1996.202561,2719.811626,1605.108735,1100.002409,1110.926806,871.2430358,437.9256861,0,1,0,3,1
475687.6853,660966.0026,0.821956008,2326.917669,0.750233603,424.7426368,16.89379813,201.2148823,61221.68798,4.094116892,25.80715978,9.932176118,31.89647567,19.59706685,2396.398733,19.90699374,81.04471494,49704.43379,1546.310774,56684.61345,50.16750916,1743.885948,228.7809787,0,1,0,3,1
483687.6853,676466.0026,0.779469397,838.4900597,0.745200753,252.792341,9.757303927,129.1445239,48515.51298,7.623277058,26.4298322,9.593748738,32.35635148,20.47532552,2484.465175,27.10910077,1916.12112,34010.48097,463.8653815,41504.58173,129.9223887,4246.265992,5493.22176,0,1,0,3,1
486687.6853,720966.0026,0.784943718,923.7132717,0.521471798,83.87417188,15.99783337,217.7308875,6874.581896,6.38223054,27.08105379,7.867726491,32.06575716,22.08374196,2497.126675,50.17135938,296.4835594,2817.37422,372.2535269,851.4859471,48.65716012,323.4946104,684.5073061,0,1,0,1,1
463187.6853,696466.0026,0.830469484,1530.997208,0.521471798,714.5813166,19.12557072,79.24820791,28370.43011,9,24.55905279,8.985757126,30.39877857,18.69413066,2282.205815,23.82821061,1170.75448,22574.73861,5041.848314,23672.27301,933.2123692,4525.783808,0,0,1,0,1,1
510687.6853,731966.0026,0.776458035,187.0230866,0.381315825,31.06575086,7.84361893,174.8839663,14377.00898,7.861564236,27.26390893,8.080367248,32.35019855,22.1608721,2736.259148,55.92404585,2316.324797,4132.122149,6772.1651,3601.436243,427.8978516,1211.384762,1338.389338,0,1,0,5,1
481687.6853,755966.0026,0.794040894,2379.108159,0.762470612,15.67780605,4.471978317,144.3170888,536.184484,1.972096655,27.46360264,7.029899672,32.0483439,22.86778522,2312.957648,57.32343432,238.2591779,1.570709944,980.1650957,2306.512906,886.4064103,5805.475153,14903.77976,0,1,0,5,1
466187.6853,750966.0026,0.733881103,357.8768395,0.456259431,45.70655696,11.88598356,198.8114543,3982.279171,6.917420057,27.38337508,7.397668816,32.08414546,22.6451502,2261.249038,51.78948831,150.503192,520.6389644,88.91747879,313.3177042,221.9573645,1789.5619,15654.54373,0,1,0,5,1
488687.6853,704966.0026,0.806181265,1317.699955,0.521471798,757.7757016,12.48468503,188.0012204,22039.89131,8,24.12564101,8.809435428,29.98436877,18.29637013,2399.111038,28.16050693,1357.643167,9331.968874,766.9193736,15138.85793,1388.242683,6403.622992,1028.589232,0,1,0,5,1
463187.6853,756466.0026,0.823978246,1368.503202,1.044278342,16.95365991,4.837200014,185.8514616,1535.403988,2.056124403,27.49836612,7.19622692,32.10219703,22.79999924,2232.413729,52.32004357,348.7852788,4.171479335,355.1971307,1156.706014,975.4620534,3576.514769,16524.0061,0,1,0,5,1
470187.6853,710466.0026,0.821761177,1420.774324,0.521471798,481.0876063,19.82574456,153.1476831,15720.46154,9,25.76297417,8.217293927,31.06165514,20.45116131,2346.318656,33.31379262,1603.834872,9111.159367,1241.554923,8713.112425,700.4839756,1483.156049,0,0,1,0,5,1
509687.6853,720966.0026,0.616155488,1303.452881,0.360822439,282.5054328,16.94118886,151.5170887,23025.85891,9.102172672,26.31393559,8.496460945,31.75777445,20.84064928,2633.882476,48.57685216,990.7707157,7361.175382,1109.907845,11393.57256,628.4596744,1922.863552,5.607387983,0,1,0,5,1
481687.6853,711966.0026,0.804235997,1194.177329,0.714286503,157.849768,13.61265876,221.1148452,13240.79836,6.627778076,26.94555329,8.161098003,32.04130051,21.78619502,2459.257162,44.77872891,262.4695836,905.625054,2077.143558,6227.235816,96.56710762,1075.87055,3502.871863,0,1,0,5,1
485687.6853,676466.0026,0.582858739,189.7460664,2.93862297,145.9606561,5.185444505,180.6378732,48797.76718,6.693901163,26.81660807,9.641147576,32.74659133,20.84452287,2544.330099,28.32161631,1497.546052,34221.36544,585.6854625,41815.54838,56.13077265,5128.944289,5654.151468,0,1,0,5,1
458187.6853,639966.0026,0.822543111,9719.052306,0.745200753,815.984983,19.33134687,138.3724474,58969.52119,9,23.19424154,10.67981561,30.04840473,16.28223974,2225.016854,16.95751577,633.9659134,74040.34663,12720.59553,79895.26077,751.2576053,12691.38225,0,0,1,0,5,1
458187.6853,706966.0026,0.858127737,2680.569816,0.521471798,738.9794616,21.11030933,123.9440933,17784.31717,9,24.0319211,8.385341923,29.60214844,18.56182406,2285.787893,25.08979694,2979.722509,14479.03669,2528.762274,16088.7351,2787.354214,2629.80107,0,0,1,0,5,1
520687.6853,797966.0026,0.794846526,537.9360055,0.388953745,38.63525591,4.083006389,190.3721951,3293.265223,4.867877762,27.39069292,7.320760072,32.20000076,22.60573458,2291.750953,55.96435026,320.2878072,1285.363465,395.5693344,117.6387385,38.23168331,2351.279229,3323.419926,0,1,0,5,1
481687.6853,721466.0026,0.779378424,969.5938652,1.338183742,12.49813816,3.0139803,175.6490325,4200.647114,3.599214141,27.40005548,7.700916092,32.13330271,22.70000076,2464.59382,49.98429181,279.4085379,59.4377365,895.7198398,742.7203986,43.06238779,1186.550627,4964.47071,0,1,0,5,1
473687.6853,648466.0026,0.783016215,8285.150292,0.7768818,494.8439234,18.8786908,210.0579358,66387.45892,7.503016036,25.45100695,10.00996643,31.65367279,19.24729171,2341.984196,16.92875938,352.9129481,62351.1533,9282.097635,69247.59188,72.78896344,9260.062204,26.92738989,0,1,0,5,1
485187.6853,648466.0026,0.822878957,15543.80859,0.745200753,904.5,23.481987,49.26133347,75807.25,9,23.41553116,9.866785049,29.62316132,17.14116669,2385.803223,17.14497757,2787.293945,62377.90234,14390.01855,69817.78125,1612.555176,14955.54785,0,0,1,0,5,1
473187.6853,640966.0026,0.840491606,12916.82254,0.745200753,731.6567324,27.3507465,196.4017216,70631.07367,9,24.54130027,9.993209482,30.72537775,18.31852521,2275.519004,15.40158078,2053.585279,69858.52103,16097.80856,76762.89016,1716.150091,15238.3826,0,0,1,0,6,1
469187.6853,769466.0026,0.537553071,245.0726435,1.03843974,18.06419557,4.662720683,182.663473,306.3527644,6.243200012,27.50458225,7.121253089,32.15276839,22.86405929,2201.134653,55.34097097,176.3690661,250.3176308,490.747901,125.9657475,2559.355647,5767.029862,4959.23816,0,1,0,6,1
453187.6853,640966.0026,0.803946257,7248.95821,0.58181417,1096.096918,21.05446569,172.6746111,54489.38454,9,21.92295971,10.58389999,28.76646922,15.06980269,2273.06342,19.53868926,1568.195926,74807.40572,13737.56203,80056.76649,4353.420119,13635.12323,0,0,1,0,6,1
467687.6853,635966.0026,0.802543171,15868.862,0.745200753,908.056408,22.27294927,141.986935,68940.00955,9,23.30122118,10.04495737,29.54918178,16.98422551,2285.395261,16.40362941,2976.188023,75607.1037,17672.14357,82193.81351,2834.949883,17633.1061,0,0,1,0,6,1
505687.6853,711466.0026,0.814849735,196.2827464,0.521471798,314.9406609,15.47304621,184.2874018,27104.72581,8.876763887,26.06525929,8.836435433,31.74108484,20.3751999,2614.336531,44.28149836,2022.748944,13853.37295,3108.901234,17013.41886,1801.250895,6033.281749,1.848629428,0,1,0,6,1
476187.6853,719466.0026,0.690277646,867.4882204,2.297434586,10.56385173,2.363757548,193.4999737,5413.887377,5.004964472,27.36249482,7.805819534,32.09999847,22.60440462,2427.221045,47.88162835,354.8570675,390.1563208,988.7363999,786.7571502,0.93584104,311.505977,5490.373758,0,1,0,6,1
495687.6853,805466.0026,0.22587927,3850.809567,1.10385783,11.2565384,3.709579649,174.1129004,655.2088697,7.659476629,27.54752958,6.865596629,32.09626562,23,2211.4247,55.62328047,338.9640179,322.8608647,3162.80983,9449.659996,16218.91394,18067.10449,1469.190803,0,1,0,4,1
516687.6853,808466.0026,0.805237572,2279.153726,0.391705581,23.81564853,10.65628274,186.1409829,2367.484142,9,27.3821747,7.153089519,32.09451812,22.69431726,2230.092897,55.91478007,1410.817717,1312.66844,1848.882041,2175.443436,1883.721839,7908.258609,0,0,1,0,4,1
490687.6853,639466.0026,0.829699854,25851.06295,0.745200753,824.6783207,27.10477207,286.8947651,85377.75982,9.091618447,24.04777215,9.993052394,30.35345619,17.70861623,2395.996406,16.42675289,3184.175209,71557.42217,24695.18782,79131.21971,2795.387001,25267.9904,1.734597561,0,1,0,4,1
466187.6853,707966.0026,0.817435945,3637.607673,0.521471798,818.689274,22.36758387,155.2582192,19054.88646,9,24.05396286,8.396688059,29.59491857,18.58103969,2307.998183,25.73076984,1189.123202,10876.37384,3760.714521,11812.61199,1034.604268,4223.787369,0,0,1,0,4,1
525187.6853,804466.0026,0.789095936,218.7866175,0.388953745,30.32184235,2.450793801,217.2237103,3845.241402,8.88202071,27.41084928,7.210894981,32.11768837,22.69965867,2266.885128,55.21006034,898.955341,1183.237692,3169.273394,545.9057455,571.9190427,1396.530384,2.600846009,0,1,0,7,1
475687.6853,751966.0026,0.636296978,641.5468239,0.646519045,76.75413249,11.77131102,163.7630168,5736.234297,7.459186805,27.19501245,7.421435079,31.91152811,22.49900939,2322.520031,54.79214519,231.5444404,1237.900518,372.7854708,685.9095913,368.8994861,1083.424148,16950.31296,0,1,0,7,1
487187.6853,641466.0026,0.831822329,22149.0875,0.745200753,530.6718596,20.69537389,143.3132378,81371.59167,9,24.76323352,9.929387016,30.98015548,18.5218528,2399.600069,16.75153836,4510.148112,69180.05149,21326.45435,76668.65357,3222.762892,21568.3219,0,0,1,0,7,1
531687.6853,809966.0026,0.76201639,5748.451994,0.235901418,7.071475736,2.723094607,170.6931867,549.191612,2.556702421,27.49057549,6.857835103,32.02524104,22.9689329,2176.724467,52.91695021,297.7382117,10.5855246,3964.60757,6468.619512,358.1147664,9854.389747,968.0671386,0,1,0,7,1
463687.6853,691966.0026,0.836984898,5193.515868,0.521471798,1162.436289,24.33484516,287.3435395,31956.1489,3.336200538,21.96797755,9.055516766,27.95599221,15.92895826,2377.629329,23.04027199,19.01043363,25332.03659,5641.757643,28007.44899,2520.155219,5351.796468,117.3320497,0,1,0,7,1
482187.6853,683466.0026,0.839317453,1896.792837,0.745200753,411.0797163,21.17413107,250.7751589,41390.93176,9,25.81560026,9.45751348,31.81916393,19.77188758,2432.012942,28.03313231,435.5272478,26933.73193,1514.140055,34372.62829,458.583556,7847.517471,0,0,1,0,7,1
470187.6853,680966.0026,0.805514387,4406.206704,0.745200753,1083.820774,19.25473577,127.3964359,44303.51898,9,21.84923423,9.620241452,28.12590615,15.50775293,2405.764281,21.87746823,950.5075886,31365.59074,4262.355679,37288.8494,4587.124115,10793.89163,0,0,1,0,7,1
487687.6853,691466.0026,0.839907106,3582.93038,0.745200753,843.1417148,23.65439527,138.8620431,34941.55471,6.301804781,24.03922472,9.156374565,30.02957802,18.04198924,2403.558423,25.25453468,24.91384398,20362.03326,4783.466059,27823.10322,847.950918,6049.912771,16.50679828,0,1,0,1,1
480687.6853,653966.0026,0.832315638,8449.851453,0.745200753,541.0567212,21.87678999,238.3891537,69021.16332,7.134896207,24.91347748,9.961438536,31.14740214,18.60896451,2398.083741,18.46584777,78.6341808,56412.13149,7301.087787,63689.36868,54.45150948,7852.834477,19.58227115,0,1,0,3,1
467187.6853,648466.0026,0.786325051,3470.830997,0.745200753,504.0105136,21.15533395,110.8267284,61416.66019,5.667048767,24.84725649,10.0711324,31.14470378,18.51523079,2264.720402,16.41700665,124.8598837,63450.90237,6621.652771,69855.25706,21.41668082,5731.207827,79.13681691,0,1,0,3,1
486187.6853,700466.0026,0.813988133,2777.190121,0.521471798,780.9685976,16.82803143,138.8462635,25569.63056,9,23.79161541,8.924432204,29.67337285,17.92314735,2401.739725,26.41647045,2020.901098,11148.12671,3086.896634,18374.8246,955.6831793,9286.742521,0,0,1,0,3,1
471687.6853,699466.0026,0.663235514,970.2130393,1.588560917,122.0947003,5.621713423,203.69364,25895.74399,5,26.94564039,9.01035616,32.57831847,21.27984412,2411.692046,34.92190337,1563.164748,14401.90678,2265.224803,18884.01178,0,960.1024091,466.6503016,0,1,0,5,1
479187.6853,637966.0026,0.731058008,19019.61238,1.349450182,229.532023,9.755207232,133.2049669,77313.85751,5,26.39703905,10.19844093,32.57912824,20.19681865,2443.761539,16.67356256,2022.705694,72435.32917,20719.92177,79646.78135,0,20689.5539,1797.730509,0,1,0,5,1
461687.6853,691466.0026,0.832334184,6561.993461,0.521471798,924.1100955,20.01610251,267.3663944,31049.58914,8.244864256,23.06757441,9.224326917,29.17117946,16.97038971,2343.885671,22.24764267,187.6412536,27091.70067,7576.486895,28878.1807,3592.665054,7245.011425,4.695636824,0,1,0,5,1
513187.6853,796966.0026,0.407325447,149.6966589,0.388953745,25.87100609,7.882056348,187.4181048,5135.313224,7.491803867,27.38357405,7.374924967,32.200463,22.54466189,2284.356732,56.70142825,1296.778139,3235.124768,548.9214912,1102.606999,570.7354826,420.2426355,1567.188013,0,1,0,5,1
